id,display_name,works_api_url,h_index,works_count,country_code
A5084793824,Yamir Moreno,https://api.openalex.org/works?filter=author.id:A5084793824,77,461,ES
A5071376083,Corina E. Tarnita,https://api.openalex.org/works?filter=author.id:A5071376083,30,80,US
A5044369270,Christofer Edling,https://api.openalex.org/works?filter=author.id:A5044369270,23,134,SE
A5028180730,P. P. Freitas,https://api.openalex.org/works?filter=author.id:A5028180730,65,747,PT
A5113717343,Marc Nerlove,https://api.openalex.org/works?filter=author.id:A5113717343,55,261,US
A5048544802,M. M. Quallo,https://api.openalex.org/works?filter=author.id:A5048544802,8,9,GB
A5024671338,İpek Baz,https://api.openalex.org/works?filter=author.id:A5024671338,3,11,TR
A5039337311,Jessica Fanzo,https://api.openalex.org/works?filter=author.id:A5039337311,63,353,US
A5015819673,Wenhao Wu,https://api.openalex.org/works?filter=author.id:A5015819673,24,151,CN
A5102164378,Dan Friedman,https://api.openalex.org/works?filter=author.id:A5102164378,10,89,US
A5018392096,Matteo Magnani,https://api.openalex.org/works?filter=author.id:A5018392096,29,193,SE
A5089055856,Alex McAvoy,https://api.openalex.org/works?filter=author.id:A5089055856,16,50,US
A5029417016,Lace Padilla,https://api.openalex.org/works?filter=author.id:A5029417016,20,81,MX
A5070168946,Ninive Sanchez,https://api.openalex.org/works?filter=author.id:A5070168946,7,26,US
A5004734371,Lucía Medina Gómez,https://api.openalex.org/works?filter=author.id:A5004734371,2,6,MX
A5022054063,Thomas Müller,https://api.openalex.org/works?filter=author.id:A5022054063,7,29,DE
A5067384582,Lars Habel,https://api.openalex.org/works?filter=author.id:A5067384582,7,14,DE
A5070203468,Eric Manheimer,https://api.openalex.org/works?filter=author.id:A5070203468,36,104,US
A5045812506,Yasumasa Saito,https://api.openalex.org/works?filter=author.id:A5045812506,3,13,JP
A5102923390,Enrico Bertini,https://api.openalex.org/works?filter=author.id:A5102923390,30,119,IT
A5075326816,Sarah Szalavitz,https://api.openalex.org/works?filter=author.id:A5075326816,1,1,
A5009074425,Anne West,https://api.openalex.org/works?filter=author.id:A5009074425,37,254,GB
A5089836837,Ronald Levy,https://api.openalex.org/works?filter=author.id:A5089836837,3,7,US
A5034913796,Antti Ylä-Jääski,https://api.openalex.org/works?filter=author.id:A5034913796,32,177,FI
A5065019171,Kathy M. Broniarczyk,https://api.openalex.org/works?filter=author.id:A5065019171,2,2,US
A5004780022,Tal Koren,https://api.openalex.org/works?filter=author.id:A5004780022,10,12,US
A5065625279,Akhil Pandey Akella,https://api.openalex.org/works?filter=author.id:A5065625279,2,9,US
A5101189525,Xing Yu,https://api.openalex.org/works?filter=author.id:A5101189525,4,19,CN
A5010860210,Eiluned Pearce,https://api.openalex.org/works?filter=author.id:A5010860210,23,65,GB
A5039069990,Alex Brown,https://api.openalex.org/works?filter=author.id:A5039069990,55,758,AU
A5008969687,Nathalie Del Vecchio,https://api.openalex.org/works?filter=author.id:A5008969687,5,12,FR
A5054311881,Chenggang Yan,https://api.openalex.org/works?filter=author.id:A5054311881,48,351,CN
A5090420876,Gonzalo Munilla Garrido,https://api.openalex.org/works?filter=author.id:A5090420876,7,27,US
A5019151245,Sylvia T. Kouyoumdjieva,https://api.openalex.org/works?filter=author.id:A5019151245,11,29,SE
A5102005063,Shang‐Hua Teng,https://api.openalex.org/works?filter=author.id:A5102005063,53,301,US
A5100612383,Wei Shao,https://api.openalex.org/works?filter=author.id:A5100612383,24,190,US
A5100567087,Mengying Zhu,https://api.openalex.org/works?filter=author.id:A5100567087,10,62,CN
A5000114720,Mick Watson,https://api.openalex.org/works?filter=author.id:A5000114720,51,464,NL
A5005349213,Demis Hassabis,https://api.openalex.org/works?filter=author.id:A5005349213,85,186,GB
A5042623602,C. de Wytt,https://api.openalex.org/works?filter=author.id:A5042623602,3,3,AU
A5103083233,Dilip Krishnan,https://api.openalex.org/works?filter=author.id:A5103083233,41,96,BE
A5042595041,Gal Wachtel,https://api.openalex.org/works?filter=author.id:A5042595041,3,6,GB
A5018162555,John Endress,https://api.openalex.org/works?filter=author.id:A5018162555,1,1,
A5013723731,Kevin Bryan,https://api.openalex.org/works?filter=author.id:A5013723731,16,85,ID
A5112417073,M. B. d’Arcy,https://api.openalex.org/works?filter=author.id:A5112417073,14,30,GB
A5088141761,Jonathan D. Cohen,https://api.openalex.org/works?filter=author.id:A5088141761,124,618,US
A5005005137,Shelley Channon,https://api.openalex.org/works?filter=author.id:A5005005137,45,110,GB
A5055962146,Nancy L. Etcoff,https://api.openalex.org/works?filter=author.id:A5055962146,22,43,US
A5057098134,Robert Gorwa,https://api.openalex.org/works?filter=author.id:A5057098134,15,59,DE
A5005342121,McGinnis,https://api.openalex.org/works?filter=author.id:A5005342121,1,7,GB
A5084796844,Mark Manary,https://api.openalex.org/works?filter=author.id:A5084796844,63,321,US
A5056266198,Samuel A. Nastase,https://api.openalex.org/works?filter=author.id:A5056266198,28,132,US
A5103538407,Andrew Lock,https://api.openalex.org/works?filter=author.id:A5103538407,18,47,GB
A5037469107,Stephan Harbarth,https://api.openalex.org/works?filter=author.id:A5037469107,82,686,CH
A5101971141,Divyanshu Sharma,https://api.openalex.org/works?filter=author.id:A5101971141,4,14,IN
A5100688642,Chengjun Wang,https://api.openalex.org/works?filter=author.id:A5100688642,37,238,CN
A5087208637,Jie Jin,https://api.openalex.org/works?filter=author.id:A5087208637,7,16,US
A5053526943,Sébastien Page,https://api.openalex.org/works?filter=author.id:A5053526943,17,55,US
A5071334062,Smisha Agarwal,https://api.openalex.org/works?filter=author.id:A5071334062,25,96,ZA
A5079466450,Fabio Anselmi,https://api.openalex.org/works?filter=author.id:A5079466450,22,74,IT
A5101677993,Yifan Sun,https://api.openalex.org/works?filter=author.id:A5101677993,18,99,CN
A5111383811,Natalya F. Noy,https://api.openalex.org/works?filter=author.id:A5111383811,45,141,US
A5064761338,Malte Prösser,https://api.openalex.org/works?filter=author.id:A5064761338,1,1,GB
A5039617569,Ee‐Peng Lim,https://api.openalex.org/works?filter=author.id:A5039617569,56,674,SG
A5084482242,Alexandra M. Freund,https://api.openalex.org/works?filter=author.id:A5084482242,52,296,CH
A5091300751,Jason Shumake,https://api.openalex.org/works?filter=author.id:A5091300751,30,120,US
A5003017476,Mojdeh Shahnama,https://api.openalex.org/works?filter=author.id:A5003017476,5,9,IR
A5100744428,Bo Zhang,https://api.openalex.org/works?filter=author.id:A5100744428,13,75,CN
A5058113962,Kevin Wang,https://api.openalex.org/works?filter=author.id:A5058113962,1,1,US
A5059731779,Simon Walk,https://api.openalex.org/works?filter=author.id:A5059731779,10,51,US
A5100425458,Li Zhang,https://api.openalex.org/works?filter=author.id:A5100425458,53,282,CN
A5025509036,Robin Stevens,https://api.openalex.org/works?filter=author.id:A5025509036,19,86,US
A5110861593,Lyndon R. Babcock,https://api.openalex.org/works?filter=author.id:A5110861593,7,29,US
A5064748489,Jennifer L. Hicks,https://api.openalex.org/works?filter=author.id:A5064748489,37,121,US
A5012850897,Jonathan Weese,https://api.openalex.org/works?filter=author.id:A5012850897,13,30,US
A5075512877,Natalie Glance,https://api.openalex.org/works?filter=author.id:A5075512877,25,56,US
A5023371191,Sharareh Noorbaloochi,https://api.openalex.org/works?filter=author.id:A5023371191,8,10,US
A5005046138,Huizi Yu,https://api.openalex.org/works?filter=author.id:A5005046138,8,20,US
A5100826112,Tian Li,https://api.openalex.org/works?filter=author.id:A5100826112,8,26,CN
A5017706213,Daniel R. Chang,https://api.openalex.org/works?filter=author.id:A5017706213,9,16,US
A5057462321,Caitlin Lustig,https://api.openalex.org/works?filter=author.id:A5057462321,12,29,US
A5038201033,Madhuri Tolahunase,https://api.openalex.org/works?filter=author.id:A5038201033,10,17,IN
A5110284746,Kelly Clark,https://api.openalex.org/works?filter=author.id:A5110284746,3,9,US
A5037635432,Su Lin Lim,https://api.openalex.org/works?filter=author.id:A5037635432,29,117,SG
A5053092315,Timothy Rockall,https://api.openalex.org/works?filter=author.id:A5053092315,29,134,GB
A5024005494,Marco Tarzia,https://api.openalex.org/works?filter=author.id:A5024005494,28,142,FR
A5052525257,Jaap J. A. Denissen,https://api.openalex.org/works?filter=author.id:A5052525257,65,313,NL
A5008337899,Xiaoming Zheng,https://api.openalex.org/works?filter=author.id:A5008337899,19,97,CN
A5075085475,Gregg Sparkman,https://api.openalex.org/works?filter=author.id:A5075085475,13,35,US
A5027684619,Henk F. Moed,https://api.openalex.org/works?filter=author.id:A5027684619,57,247,IT
A5006783144,Shao Ling,https://api.openalex.org/works?filter=author.id:A5006783144,1,4,GB
A5013822898,Michael Alan Sacks,https://api.openalex.org/works?filter=author.id:A5013822898,4,9,US
A5075539945,Noah Eisenkraft,https://api.openalex.org/works?filter=author.id:A5075539945,14,44,US
A5012404748,Hui‐Zhong Kou,https://api.openalex.org/works?filter=author.id:A5012404748,41,638,CN
A5100638587,Shuyi Li,https://api.openalex.org/works?filter=author.id:A5100638587,17,116,AU
A5112358820,Qing Gao,https://api.openalex.org/works?filter=author.id:A5112358820,3,5,CN
A5061359597,Kathryn Eccles,https://api.openalex.org/works?filter=author.id:A5061359597,6,24,US
A5091199310,Huajie Jiang,https://api.openalex.org/works?filter=author.id:A5091199310,6,28,CN
A5047672782,Maayan Mor,https://api.openalex.org/works?filter=author.id:A5047672782,2,9,IL
A5035407958,Delfina Malandrino,https://api.openalex.org/works?filter=author.id:A5035407958,23,138,IT
A5065609400,Angeline S. Lillard,https://api.openalex.org/works?filter=author.id:A5065609400,44,155,US
A5015598195,Benny Davidovitch,https://api.openalex.org/works?filter=author.id:A5015598195,26,120,US
A5080489231,Robert P. Van Houweling,https://api.openalex.org/works?filter=author.id:A5080489231,9,17,US
A5074213306,Jun Koo,https://api.openalex.org/works?filter=author.id:A5074213306,17,63,KR
A5083512259,Aabir Abubaker Kar,https://api.openalex.org/works?filter=author.id:A5083512259,2,4,US
A5023192409,Yasmine Kotturi,https://api.openalex.org/works?filter=author.id:A5023192409,9,24,US
A5100779080,Jun Wu,https://api.openalex.org/works?filter=author.id:A5100779080,14,62,CN
A5046084978,David Eargle,https://api.openalex.org/works?filter=author.id:A5046084978,9,27,US
A5059104743,Philipp Koellinger,https://api.openalex.org/works?filter=author.id:A5059104743,46,220,US
A5041462222,J.F. Hunt,https://api.openalex.org/works?filter=author.id:A5041462222,68,1140,US
A5014486750,Dai Bui,https://api.openalex.org/works?filter=author.id:A5014486750,5,14,US
A5100633973,Zhong Ming,https://api.openalex.org/works?filter=author.id:A5100633973,58,510,CN
A5100393506,Qi Tian,https://api.openalex.org/works?filter=author.id:A5100393506,80,738,CN
A5028727904,Philippe Gauron,https://api.openalex.org/works?filter=author.id:A5028727904,6,17,FR
A5040287174,Alexander Peysakhovich,https://api.openalex.org/works?filter=author.id:A5040287174,20,83,US
A5038929713,Jane Lu,https://api.openalex.org/works?filter=author.id:A5038929713,29,90,CN
A5082888564,Jaak Panksepp,https://api.openalex.org/works?filter=author.id:A5082888564,107,574,US
A5026432396,Ekaterina Damer,https://api.openalex.org/works?filter=author.id:A5026432396,4,13,GB
A5057425608,Marie‐Andrée Somers,https://api.openalex.org/works?filter=author.id:A5057425608,13,47,US
A5101424484,Ruiyi Zhang,https://api.openalex.org/works?filter=author.id:A5101424484,24,177,CN
A5111451358,Belinda Howe,https://api.openalex.org/works?filter=author.id:A5111451358,20,48,GB
A5048076721,Giorgia Ramponi,https://api.openalex.org/works?filter=author.id:A5048076721,9,138,IT
A5065033590,Caroline Ngetsa,https://api.openalex.org/works?filter=author.id:A5065033590,16,54,KE
A5087479121,Clément Rames,https://api.openalex.org/works?filter=author.id:A5087479121,11,32,ES
A5100385986,Xiaoling Zhang,https://api.openalex.org/works?filter=author.id:A5100385986,91,1057,CN
A5038113815,Theodore L. Willke,https://api.openalex.org/works?filter=author.id:A5038113815,26,136,US
A5037064641,Michael Buist,https://api.openalex.org/works?filter=author.id:A5037064641,26,88,AU
A5100438653,Gang Li,https://api.openalex.org/works?filter=author.id:A5100438653,49,434,US
A5053471950,Maryam Fazel-Zarandi,https://api.openalex.org/works?filter=author.id:A5053471950,14,49,DK
A5020744129,Daniela Paolotti,https://api.openalex.org/works?filter=author.id:A5020744129,27,157,IT
A5012097906,Moegamat Faizel Hartley,https://api.openalex.org/works?filter=author.id:A5012097906,3,3,AU
A5012993271,Stefania Bracco,https://api.openalex.org/works?filter=author.id:A5012993271,6,17,IT
A5031389547,Juan Li,https://api.openalex.org/works?filter=author.id:A5031389547,28,123,CN
A5047236098,Zhi-Xi Wu,https://api.openalex.org/works?filter=author.id:A5047236098,39,158,CN
A5076415009,William Minozzi,https://api.openalex.org/works?filter=author.id:A5076415009,12,73,US
A5058974994,Violet T. Ho,https://api.openalex.org/works?filter=author.id:A5058974994,25,62,US
A5070278647,Zian Ma,https://api.openalex.org/works?filter=author.id:A5070278647,11,18,CN
A5054774293,Hind Benbya,https://api.openalex.org/works?filter=author.id:A5054774293,18,88,AU
A5007900235,Angela Abell,https://api.openalex.org/works?filter=author.id:A5007900235,10,25,US
A5075670673,Y. G.,https://api.openalex.org/works?filter=author.id:A5075670673,119,2030,CN
A5018698239,Libo Wu,https://api.openalex.org/works?filter=author.id:A5018698239,20,66,CN
A5030108908,Jonathan Radcliffe,https://api.openalex.org/works?filter=author.id:A5030108908,18,63,GB
A5018096937,Alan J. Silman,https://api.openalex.org/works?filter=author.id:A5018096937,128,686,GB
A5089713791,Zhen Liu,https://api.openalex.org/works?filter=author.id:A5089713791,17,124,CN
A5079441600,Melania Degeratu,https://api.openalex.org/works?filter=author.id:A5079441600,5,5,US
A5031449114,Erik Rauch,https://api.openalex.org/works?filter=author.id:A5031449114,16,30,DE
A5007830440,Alex Koch,https://api.openalex.org/works?filter=author.id:A5007830440,22,64,US
